MachineID,ToolIndex,NumberOfCycle,MillingToolType,ADOC,RDOC,HardnessMean,ToolHolderLength,LifecycleHealthRaw,LifecycleHealth,LifecycleBand,ConditionHealthRaw,ConditionHealth,ConditionBand,HealthGap,HealthGapState,AnomalyScore,IsAnomaly,ActualHealth,LifecycleDriver1,LifecycleDriver1_SHAP,LifecycleDriver2,LifecycleDriver2_SHAP,LifecycleDriver3,LifecycleDriver3_SHAP,LifecycleDriver4,LifecycleDriver4_SHAP,LifecycleDriver5,LifecycleDriver5_SHAP,ConditionDriver1,ConditionDriver1_SHAP,ConditionDriver2,ConditionDriver2_SHAP,ConditionDriver3,ConditionDriver3_SHAP,ConditionDriver4,ConditionDriver4_SHAP,ConditionDriver5,ConditionDriver5_SHAP
CNC-01,102,58,2,5.0,4.5,38.33,80.0,0.5516754984855652,0.5516754984855652,EARLY_WEAR,0.427730530500412,0.427730530500412,DEGRADED,-0.1239449679851532,CONSISTENT,-0.033109444835502766,False,0.321428571,NumberOfCycle,-0.10388977825641632,HardnessMean,-0.007401078939437866,MillingToolType,-0.0027319707442075014,Accelerometer - Spindle -X - mean,-0.0024255516473203897,Accelerometer - Spindle +Y - std,-0.0008314675651490688,HardnessMean,-0.07407645136117935,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.029965242370963097,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle X L2 - kurtosis,-0.013163581490516663
CNC-01,102,59,2,5.0,4.5,38.33,80.0,0.5880031585693359,0.5880031585693359,EARLY_WEAR,0.5194993019104004,0.5194993019104004,EARLY_WEAR,-0.06850385665893555,CONSISTENT,-0.05135318745834483,False,0.30952381,NumberOfCycle,-0.11616861820220947,HardnessMean,-0.0064163897186517715,Accelerometer - Spindle -Z - max,-0.0031296361703425646,MillingToolType,-0.002338975202292204,Accelerometer - Spindle +Y - std,-0.0008314675651490688,HardnessMean,-0.06980551034212112,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.03333994746208191,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Z L3 - min,-0.00481077004224062
CNC-01,102,60,2,5.0,4.5,38.33,80.0,0.537767767906189,0.537767767906189,EARLY_WEAR,0.46098074316978455,0.46098074316978455,DEGRADED,-0.07678702473640442,CONSISTENT,-0.041712348867415205,False,0.297619048,NumberOfCycle,-0.10531513392925262,HardnessMean,-0.008170300163328648,MillingToolType,-0.0024950960651040077,Accelerometer - X Driving axle +Z - std,-0.0009435928077436984,Accelerometer - Spindle +Y - std,-0.0008314675651490688,HardnessMean,-0.07392526417970657,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.03251407667994499,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle X L2 - skew,-0.006648959591984749
CNC-01,102,61,2,5.0,4.5,38.33,80.0,0.5129782557487488,0.5129782557487488,EARLY_WEAR,0.4749004542827606,0.4749004542827606,DEGRADED,-0.03807780146598816,CONSISTENT,-0.058853520052292274,False,0.285714286,NumberOfCycle,-0.10004137456417084,HardnessMean,-0.008213711902499199,Accelerometer - Spindle -Z - std,-0.004936593119055033,Accelerometer - Spindle -X - mean,-0.0031598981004208326,MillingToolType,-0.0027319707442075014,HardnessMean,-0.07292100787162781,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.033215705305337906,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle X L2 - skew,-0.0063900453969836235
CNC-01,102,62,2,5.0,4.5,38.33,80.0,0.5139923095703125,0.5139923095703125,EARLY_WEAR,0.44269976019859314,0.44269976019859314,DEGRADED,-0.07129254937171936,CONSISTENT,-0.02741729486514055,False,0.273809524,NumberOfCycle,-0.10421109199523926,HardnessMean,-0.008108532056212425,Accelerometer - Spindle -Z - std,-0.004638558253645897,MillingToolType,-0.0024950960651040077,Accelerometer - Y Driving axle -X - std,-0.0016259837429970503,HardnessMean,-0.07204209268093109,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.03238983452320099,Current - Driving axle Y L2 - mean,-0.018167495727539062,Current - Driving axle Y L1 - min,-0.01527570839971304
CNC-01,102,63,2,5.0,4.5,38.33,80.0,0.48563745617866516,0.48563745617866516,DEGRADED,0.5480547547340393,0.5480547547340393,EARLY_WEAR,0.062417298555374146,CONSISTENT,0.031299111174603045,True,0.261904762,NumberOfCycle,-0.15152542293071747,HardnessMean,-0.010300630703568459,Current - Spindle L1 - max,-0.00965083111077547,Accelerometer - Spindle -Z - max,-0.0047707753255963326,Accelerometer - Spindle -X - mean,-0.0031598981004208326,HardnessMean,-0.06790772080421448,RDOC,-0.03757530078291893,Current - Driving axle Y L1 - min,-0.022363822907209396,Current - Driving axle X L2 - kurtosis,-0.01734517514705658,Current - Spindle L3 - skew,-0.01662159524857998
CNC-01,102,64,2,5.0,4.5,38.33,80.0,0.48729297518730164,0.48729297518730164,DEGRADED,0.4967832863330841,0.4967832863330841,DEGRADED,0.00949031114578247,CONSISTENT,-0.06419528451517409,False,0.25,NumberOfCycle,-0.155805304646492,HardnessMean,-0.010486166924238205,Current - Spindle L1 - max,-0.008881105110049248,Accelerometer - Spindle +Y - kurtosis,-0.008434312418103218,Accelerometer - X Driving axle -X - skew,-0.002285744296386838,HardnessMean,-0.07568690180778503,RDOC,-0.03907421603798866,Current - Spindle L1 - mean,-0.012065688148140907,Current - Driving axle Z L2 - kurtosis,-0.0063270810060203075,Current - Driving axle Z L1 - min,-0.005370004568248987
CNC-01,102,65,2,5.0,4.5,38.33,80.0,0.5153173804283142,0.5153173804283142,EARLY_WEAR,0.40813153982162476,0.40813153982162476,DEGRADED,-0.10718584060668945,CONSISTENT,-0.032828792766855686,False,0.238095238,NumberOfCycle,-0.13931506872177124,HardnessMean,-0.007299080491065979,MillingToolType,-0.0027319707442075014,Accelerometer - Spindle -Z - skew,-0.0009809418115764856,Accelerometer - X Driving axle +Z - std,-0.0009435928077436984,HardnessMean,-0.07337553054094315,RDOC,-0.04252949729561806,Current - Driving axle X L1 - mean,-0.031455039978027344,Current - Driving axle Y L1 - min,-0.02732391655445099,Current - Driving axle X L2 - kurtosis,-0.010847911238670349
CNC-01,102,66,2,5.0,4.5,38.33,80.0,0.4943874776363373,0.4943874776363373,DEGRADED,0.4869978427886963,0.4869978427886963,DEGRADED,-0.007389634847640991,CONSISTENT,-0.030302531609746997,False,0.226190476,NumberOfCycle,-0.12863104045391083,HardnessMean,-0.007784217596054077,Accelerometer - X Driving axle +Z - std,-0.0033168119844049215,MillingToolType,-0.0026081351097673178,Accelerometer - Spindle -Z - skew,-0.0009809418115764856,HardnessMean,-0.07509458810091019,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.03251407667994499,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Z L2 - min,-0.006236385554075241
CNC-01,102,67,2,5.0,4.5,38.33,80.0,0.49411144852638245,0.49411144852638245,DEGRADED,0.375905305147171,0.375905305147171,DEGRADED,-0.11820614337921143,CONSISTENT,-0.018475804101261484,False,0.214285714,NumberOfCycle,-0.14021240174770355,HardnessMean,-0.008245308883488178,MillingToolType,-0.002821034751832485,Accelerometer - X Driving axle +Z - std,-0.0027666573878377676,Accelerometer - Y Driving axle -X - std,-0.0018166510853916407,HardnessMean,-0.07321154326200485,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.02913937158882618,Current - Driving axle Y L1 - min,-0.02732391655445099,Current - Driving axle X L2 - kurtosis,-0.012006202712655067
CNC-01,102,68,2,5.0,4.5,38.33,80.0,0.48102006316185,0.48102006316185,DEGRADED,0.4242449700832367,0.4242449700832367,DEGRADED,-0.05677509307861328,CONSISTENT,-0.06011336801977585,False,0.202380952,NumberOfCycle,-0.13819368183612823,HardnessMean,-0.008245308883488178,MillingToolType,-0.002821034751832485,Accelerometer - X Driving axle +Z - std,-0.0027666573878377676,Accelerometer - Spindle -Z - max,-0.001985458889976144,HardnessMean,-0.07363593578338623,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.02913937158882618,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle X L2 - kurtosis,-0.014275213703513145
CNC-01,102,69,2,5.0,4.5,38.33,80.0,0.4733295142650604,0.4733295142650604,DEGRADED,0.3841255009174347,0.3841255009174347,DEGRADED,-0.08920401334762573,CONSISTENT,-0.02758492434373211,False,0.19047619,NumberOfCycle,-0.13400797545909882,HardnessMean,-0.008442343212664127,Accelerometer - Spindle -Z - std,-0.004638558253645897,MillingToolType,-0.0024950960651040077,Accelerometer - Spindle +Y - kurtosis,-0.0020812980365008116,HardnessMean,-0.0742737352848053,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.0286418404430151,Current - Driving axle Y L1 - min,-0.024537919089198112,Current - Driving axle Y L2 - mean,-0.018167495727539062
CNC-01,102,70,2,5.0,4.5,38.33,80.0,0.4715496599674225,0.4715496599674225,DEGRADED,0.4262884557247162,0.4262884557247162,DEGRADED,-0.0452612042427063,CONSISTENT,0.028243380900022652,True,0.178571429,NumberOfCycle,-0.12843845784664154,HardnessMean,-0.009227610193192959,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0010649043833836913,Accelerometer - Spindle -Z - std,-0.001037396490573883,HardnessMean,-0.07072079926729202,RDOC,-0.042953938245773315,Current - Driving axle Y L2 - max,-0.0317666195333004,Current - Driving axle X L1 - mean,-0.02581046335399151,Current - Driving axle Y L2 - mean,-0.018167495727539062
CNC-01,102,71,2,5.0,4.5,38.33,80.0,0.460923433303833,0.460923433303833,DEGRADED,0.5072302222251892,0.5072302222251892,EARLY_WEAR,0.0463067889213562,CONSISTENT,0.009020686950108214,True,0.166666667,NumberOfCycle,-0.1731170117855072,HardnessMean,-0.010737081989645958,Current - Spindle L1 - max,-0.009055651724338531,Accelerometer - X Driving axle -X - skew,-0.0029039254877716303,Accelerometer - Spindle -X - mean,-0.002883719513192773,HardnessMean,-0.0764593556523323,Current - Driving axle Z L1 - min,-0.05196577310562134,RDOC,-0.040253739804029465,Current - Driving axle X L1 - mean,-0.02054147981107235,Current - Spindle L1 - mean,-0.012485318817198277
CNC-01,102,72,2,5.0,4.5,38.33,80.0,0.43990257382392883,0.43990257382392883,DEGRADED,0.424737811088562,0.424737811088562,DEGRADED,-0.015164762735366821,CONSISTENT,-0.010303435017378793,False,0.154761905,NumberOfCycle,-0.12610319256782532,Accelerometer - Spindle -X - std,-0.017867280170321465,HardnessMean,-0.010964692570269108,Accelerometer - Spindle +Y - kurtosis,-0.0066883740946650505,Accelerometer - X Driving axle +Z - std,-0.0032722323667258024,HardnessMean,-0.07774090021848679,RDOC,-0.04252949729561806,Current - Driving axle X L1 - mean,-0.02768806554377079,Current - Driving axle Y L1 - min,-0.024537919089198112,Current - Driving axle Z L3 - min,-0.006717757321894169
CNC-01,102,73,2,5.0,4.5,38.33,80.0,0.44676336646080017,0.44676336646080017,DEGRADED,0.4158819615840912,0.4158819615840912,DEGRADED,-0.030881404876708984,CONSISTENT,-0.02921965634862328,False,0.142857143,NumberOfCycle,-0.11859007179737091,Accelerometer - Spindle -X - std,-0.032698746770620346,HardnessMean,-0.012087021954357624,Accelerometer - X Driving axle +Z - std,-0.0033804720733314753,MillingToolType,-0.0024950960651040077,HardnessMean,-0.0748416930437088,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.029841000214219093,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle Z L3 - min,-0.007909310981631279
CNC-01,102,74,2,5.0,4.5,38.33,80.0,0.4379782974720001,0.4379782974720001,DEGRADED,0.36589962244033813,0.36589962244033813,DEGRADED,-0.07207867503166199,CONSISTENT,-0.02285702688826463,False,0.130952381,NumberOfCycle,-0.1131112203001976,Accelerometer - Spindle -X - std,-0.04713381081819534,HardnessMean,-0.01347346417605877,Accelerometer - Spindle -Z - std,-0.004726432729512453,Accelerometer - X Driving axle +Z - std,-0.003598609706386924,HardnessMean,-0.07571850717067719,RDOC,-0.042953938245773315,Current - Driving axle Y L1 - min,-0.02732391655445099,Current - Driving axle X L1 - mean,-0.025968771427869797,Current - Driving axle X L2 - kurtosis,-0.01754925772547722
CNC-01,102,75,2,5.0,4.5,38.33,80.0,0.42179447412490845,0.42179447412490845,DEGRADED,0.3741862177848816,0.3741862177848816,DEGRADED,-0.047608256340026855,CONSISTENT,-0.055627557386480675,False,0.119047619,NumberOfCycle,-0.12000475078821182,Accelerometer - Spindle -X - std,-0.04683070257306099,HardnessMean,-0.013903097249567509,Accelerometer - Spindle -Z - std,-0.004510190337896347,Accelerometer - X Driving axle +Z - std,-0.0037587054539471865,HardnessMean,-0.07456306368112564,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.02514290250837803,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle X L2 - kurtosis,-0.01028960756957531
CNC-01,102,76,2,5.0,4.5,38.33,80.0,0.4170081615447998,0.4170081615447998,DEGRADED,0.3551199734210968,0.3551199734210968,DEGRADED,-0.061888188123703,CONSISTENT,-0.022666437782355997,False,0.107142857,NumberOfCycle,-0.12317176908254623,Accelerometer - Spindle -X - std,-0.05480732023715973,HardnessMean,-0.013922189362347126,Accelerometer - X Driving axle +Z - std,-0.0034423687029629946,MillingToolType,-0.003097807290032506,HardnessMean,-0.07456306368112564,RDOC,-0.042953938245773315,Current - Driving axle Y L1 - min,-0.02732391655445099,Current - Driving axle X L1 - mean,-0.025968771427869797,Current - Driving axle Y L2 - mean,-0.018167495727539062
CNC-01,102,77,2,5.0,4.5,38.33,80.0,0.4105623960494995,0.4105623960494995,DEGRADED,0.3871070146560669,0.3871070146560669,DEGRADED,-0.023455381393432617,CONSISTENT,-0.0217949328386412,False,0.095238095,NumberOfCycle,-0.13123515248298645,Accelerometer - Spindle -X - std,-0.040831610560417175,HardnessMean,-0.012445035390555859,Accelerometer - X Driving axle +Z - std,-0.0033483782317489386,MillingToolType,-0.003057909430935979,HardnessMean,-0.07354696840047836,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.02648692950606346,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle X L2 - kurtosis,-0.016166314482688904
CNC-01,102,78,2,5.0,4.5,38.33,80.0,0.3534272015094757,0.3534272015094757,DEGRADED,0.3194589614868164,0.3194589614868164,DEGRADED,-0.0339682400226593,CONSISTENT,-0.04948097669752766,False,0.083333333,NumberOfCycle,-0.17384548485279083,HardnessMean,-0.012115787714719772,Current - Spindle L1 - max,-0.009153577499091625,Accelerometer - X Driving axle +Z - std,-0.005067457444965839,Accelerometer - Spindle -Z - std,-0.004907800815999508,HardnessMean,-0.07380058616399765,RDOC,-0.04060022160410881,Current - Driving axle X L2 - kurtosis,-0.03385160490870476,Current - Driving axle X L1 - mean,-0.01940631866455078,Current - Driving axle X L3 - kurtosis,-0.016437264159321785
CNC-01,102,79,2,5.0,4.5,38.33,80.0,0.3858884572982788,0.3858884572982788,DEGRADED,0.287105917930603,0.287105917930603,DEGRADED,-0.09878253936767578,CONSISTENT,0.08135914821782275,True,0.071428571,NumberOfCycle,-0.11629325896501541,Accelerometer - Spindle -X - std,-0.06825406104326248,HardnessMean,-0.015040270984172821,Accelerometer - Spindle -Z - std,-0.007687184028327465,MillingToolType,-0.004090930335223675,HardnessMean,-0.0767429918050766,Current - Driving axle X L2 - mean,-0.054877717047929764,RDOC,-0.04485418647527695,Current - Driving axle X L1 - mean,-0.030861716717481613,Current - Driving axle Y L1 - min,-0.024913683533668518
CNC-01,102,80,2,5.0,4.5,38.33,80.0,0.39463064074516296,0.39463064074516296,DEGRADED,0.36721017956733704,0.36721017956733704,DEGRADED,-0.027420461177825928,CONSISTENT,-0.013165830059806538,False,0.05952381,NumberOfCycle,-0.1332087218761444,Accelerometer - Spindle -X - std,-0.05622195079922676,HardnessMean,-0.014428206719458103,MillingToolType,-0.004416869021952152,Accelerometer - Spindle -Z - std,-0.003989408724009991,HardnessMean,-0.07311063259840012,Current - Driving axle X L2 - mean,-0.060694027692079544,RDOC,-0.04252949729561806,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle X L3 - mean,-0.015068045817315578
CNC-01,102,81,2,5.0,4.5,38.33,80.0,0.3862427771091461,0.3862427771091461,DEGRADED,0.22883965075016022,0.22883965075016022,CRITICAL,-0.1574031263589859,CONDITION_WORSE_THAN_LIFECYCLE,0.011067692878539814,True,0.047619048,NumberOfCycle,-0.13360139727592468,Accelerometer - Spindle -X - std,-0.0581979937851429,HardnessMean,-0.014296372421085835,Accelerometer - X Driving axle +Z - std,-0.0036407315637916327,Accelerometer - Spindle -Z - std,-0.0031847944483160973,HardnessMean,-0.07195164263248444,Current - Driving axle X L2 - mean,-0.056084077805280685,RDOC,-0.042953938245773315,Current - Driving axle X L2 - kurtosis,-0.034558944404125214,Current - Driving axle Y L1 - min,-0.02732391655445099
CNC-01,102,82,2,5.0,4.5,38.33,80.0,0.3967120051383972,0.3967120051383972,DEGRADED,0.27466753125190735,0.27466753125190735,DEGRADED,-0.12204447388648987,CONSISTENT,-0.01901945208991218,False,0.035714286,NumberOfCycle,-0.11805102229118347,Accelerometer - Spindle -X - std,-0.06312402337789536,HardnessMean,-0.014719837345182896,Accelerometer - Spindle -Z - std,-0.004513266496360302,MillingToolType,-0.004416869021952152,HardnessMean,-0.07456306368112564,Current - Driving axle X L2 - mean,-0.054877717047929764,RDOC,-0.045278627425432205,Current - Driving axle X L1 - mean,-0.03158233314752579,Current - Driving axle X L3 - mean,-0.01954309456050396
CNC-01,102,83,2,5.0,4.5,38.33,80.0,0.3722522258758545,0.3722522258758545,DEGRADED,0.2589682340621948,0.2589682340621948,DEGRADED,-0.11328399181365967,CONSISTENT,-0.021921564457300535,False,0.023809524,NumberOfCycle,-0.12871861457824707,Accelerometer - Spindle -X - std,-0.07105962932109833,HardnessMean,-0.014954169280827045,Accelerometer - Spindle -Z - std,-0.008170727640390396,Accelerometer - X Driving axle +Z - std,-0.00348063581623137,HardnessMean,-0.0714971199631691,Current - Driving axle X L2 - mean,-0.056084077805280685,RDOC,-0.042953938245773315,Current - Driving axle Y L1 - min,-0.02732391655445099,Current - Driving axle X L2 - kurtosis,-0.02485112100839615
CNC-01,102,84,2,5.0,4.5,38.33,80.0,0.38716402649879456,0.38716402649879456,DEGRADED,0.34581804275512695,0.34581804275512695,DEGRADED,-0.0413459837436676,CONSISTENT,0.012859610584168624,True,0.011904762,NumberOfCycle,-0.1353127658367157,Accelerometer - Spindle -X - std,-0.06015118956565857,HardnessMean,-0.013922189362347126,Accelerometer - Spindle -Z - std,-0.004887734539806843,MillingToolType,-0.004416869021952152,HardnessMean,-0.07402592152357101,RDOC,-0.042953938245773315,Current - Driving axle X L1 - mean,-0.022614698857069016,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle X L2 - kurtosis,-0.017001068219542503
CNC-01,102,85,2,5.0,4.5,38.33,80.0,0.2790191173553467,0.2790191173553467,DEGRADED,0.31469297409057617,0.31469297409057617,DEGRADED,0.03567385673522949,CONSISTENT,-0.03309783884494394,False,0.0,NumberOfCycle,-0.13925103843212128,Accelerometer - Spindle -X - std,-0.05476412922143936,HardnessMean,-0.015926189720630646,Current - Spindle L1 - max,-0.011329201981425285,Accelerometer - Spindle -Z - std,-0.008549640886485577,HardnessMean,-0.07387228310108185,Current - Driving axle X L2 - mean,-0.053904060274362564,RDOC,-0.04007197543978691,Current - Driving axle X L2 - kurtosis,-0.031565576791763306,Current - Driving axle X L3 - kurtosis,-0.022195909172296524
